,sessionId,deviceCategory,platform,dataSource,sessionDate,activityTime,source,medium,channelGrouping,campaign,keyword,hostname,landingPagePath,activityType,pageview.pagePath,pageview.pageTitle,event.eventCategory,event.eventAction,event.eventLabel,event.eventValue,event.eventCount,userId,userName (fictional)
0,1614343504,desktop,Windows,web,2021-02-26,2021-02-26T12:45:13.808788Z,lastpass.com,referral,Referral,(not set),(not set),brightcape.nl,/404.html?page=/user/login&from=https://lastpass.com/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
1,1614343504,desktop,Windows,web,2021-02-26,2021-02-26T12:45:04.006691Z,lastpass.com,referral,Referral,(not set),(not set),brightcape.nl,/404.html?page=/user/login&from=https://lastpass.com/,PAGEVIEW,/404.html?page=/user/login&from=https://lastpass.com/,Pagina niet gevonden - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
2,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:05:01.711061Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,PAGEVIEW,/privacy-statement/,Privacy Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
3,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:58.034204Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,PAGEVIEW,/privacy-statement/,Privacy Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
4,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:55.057102Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
5,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:55.056765Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
6,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:55.056514Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
7,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:55.056499Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
8,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:55.051899Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
9,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:53.774658Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
10,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:49.284818Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
11,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:48.285811Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
12,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:47.783161Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
13,1614254686,desktop,Windows,web,2021-02-25,2021-02-25T12:04:46.852607Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/cookie-statement/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
14,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:43.997697Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
15,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:18.566008Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
16,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:18.563779Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
17,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:16.742411Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
18,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:10.644268Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
19,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:10.644122Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
20,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:10.643260Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
21,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:10.138303Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
22,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:23:07.775305Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
23,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:21:13.689331Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
24,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:21:13.689049Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
25,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:21:13.688347Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
26,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:21:13.683796Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
27,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:21:13.578151Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/over-ons/,Over ons - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
28,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:21:11.492512Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
29,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:21.733125Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
30,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:16.129919Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
31,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:14.956974Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
32,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:14.956684Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
33,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:14.954825Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
34,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:14.949459Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
35,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:14.452038Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/over-ons/,Over ons - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
36,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:12.965668Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
37,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:10.909492Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
38,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:20:06.872784Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
39,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:19:33.219407Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/cookie-statement/,Cookie Statement - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
40,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:19:26.595207Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
41,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:17:26.781242Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
42,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:17:25.288631Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
43,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:17:24.282187Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
44,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:17:23.628153Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/over-ons/,Over ons - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
45,1614244580,desktop,Windows,web,2021-02-25,2021-02-25T09:16:20.679958Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
46,1614084072,desktop,Windows,web,2021-02-23,2021-02-23T12:44:58.432409Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
47,1614084072,desktop,Windows,web,2021-02-23,2021-02-23T12:41:12.671828Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
48,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T15:06:34.602590Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
49,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T15:06:34.115113Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
50,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T15:06:34.110510Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
51,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T15:06:33.270751Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,PAGEVIEW,/diensten/,Diensten - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
52,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T15:06:31.368349Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,PAGEVIEW,/diensten/,Diensten - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
53,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T14:56:38.224684Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
54,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T14:56:36.722768Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
55,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T14:56:36.259395Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
56,1614005613,desktop,Windows,web,2021-02-22,2021-02-22T14:53:33.666193Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/en/,PAGEVIEW,/en/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
57,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:26:20.199073Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
58,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:26:06.438019Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
59,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:26:05.408914Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
60,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:26:04.426889Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
61,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:25:55.868009Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/diensten/,Diensten - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
62,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:24:35.812007Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
63,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:24:34.817253Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
64,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:24:32.856190Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
65,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:24:31.847204Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
66,1613985832,desktop,Windows,web,2021-02-22,2021-02-22T09:23:52.961161Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
67,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:34:47.246656Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
68,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:34:15.884528Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
69,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:29:54.573644Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
70,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:29:53.048494Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/en/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
71,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:29:47.585933Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
72,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:23:51.665716Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
73,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:23:41.867611Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
74,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:23:40.585105Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/en/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
75,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:03:46.911523Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/over-ons/,Over ons - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
76,1613739824,desktop,Windows,web,2021-02-19,2021-02-19T13:03:44.864120Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
77,1613733701,desktop,Windows,web,2021-02-19,2021-02-19T11:21:42.716604Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,(not set),EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
78,1613733701,desktop,Windows,web,2021-02-19,2021-02-19T11:21:41.284667Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,(not set),EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
79,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:29:48.909191Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/en/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
80,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:29:46.706474Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
81,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:09:01.513669Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
82,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:09:01.013844Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
83,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:08:59.491628Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/over-ons/,Over ons - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
84,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:08:53.709506Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
85,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:08:52.717183Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
86,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:08:50.611519Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
87,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:08:49.621163Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
88,1613729328,desktop,Windows,web,2021-02-19,2021-02-19T10:08:48.024455Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
89,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:31:33.239727Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
90,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:31:23.853923Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,mailto,mailto:info@brightcape.nl,Send mail,,1,1393275393.1585811707,Candice Martinez
91,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:31:09.081040Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,tel,tel:31408200385,Call now,,1,1393275393.1585811707,Candice Martinez
92,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:31:04.059827Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
93,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:31:02.050132Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
94,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:31:00.549183Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
95,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:57.777490Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/en/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
96,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:56.717508Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/contact/,Contact - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
97,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:31.901862Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
98,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:31.419554Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
99,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:31.419431Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
100,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:31.412198Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
101,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:29.694229Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/over-ons/,Over ons - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
102,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:25.899013Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
103,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:25.414903Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
104,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:25.414632Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
105,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:25.408944Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
106,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:24.097588Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/diensten/,Diensten - Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
107,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:20.877831Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
108,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:18.557568Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
109,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:15.263005Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,50%,1,1,1393275393.1585811707,Candice Martinez
110,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:14.263224Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,25%,1,1,1393275393.1585811707,Candice Martinez
111,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:13.643309Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,PAGEVIEW,/,Small & Big Data Solutions | Bright Cape,,,,,,1393275393.1585811707,Candice Martinez
112,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:04.729167Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,100%,1,1,1393275393.1585811707,Candice Martinez
113,1613636929,desktop,Windows,web,2021-02-18,2021-02-18T08:30:04.229409Z,google,organic,Organic Search,(not set),(not provided),brightcape.nl,/,EVENT,,,Scroll Depth,Percentage,75%,1,1,1393275393.1585811707,Candice Martinez
